stcofips,year,month,month_t,deviation
31179,2024,7,7,29543.568387495063
31179,2024,7,8,30466.54037031575
31179,2024,7,9,33494.364420977276
31179,2024,7,10,33114.90103043761
31179,2024,7,11,29216.83433922034
31179,2024,7,12,52507.12407014836
31181,2020,7,1,-47823.13412725595
31181,2020,7,2,-48278.87189178383
31181,2020,7,3,-49203.57253431718
31181,2020,7,4,-49296.3029404359
31181,2020,7,5,-47746.16335295985
31181,2020,7,6,-47285.64377714647
31181,2020,7,7,-48842.94074047818
31181,2020,7,8,-54144.99242015624
31181,2020,7,9,-52283.44521911992
31181,2020,7,10,-56589.52418191088
31181,2020,7,11,-48013.66454205387
31181,2020,7,12,-46188.38191281466
31181,2021,6,1,-46188.38191281466
31181,2021,6,2,-47526.94333821868
31181,2021,6,3,-58332.64524596324
31181,2021,6,4,-55726.453438616605
31181,2021,6,5,-53890.867051376365
31181,2021,6,6,-59556.071561562596
31181,2021,6,7,-55580.223647912775
31181,2021,6,8,-56499.62608795967
31181,2021,6,9,-58247.308086311954
31181,2021,6,10,-60073.662559003365
31181,2021,6,11,-70373.32854919652
31181,2021,6,12,-65572.0599947582
31181,2021,12,1,-55580.223647912775
31181,2021,12,2,-56499.62608795967
31181,2021,12,3,-58247.308086311954
31181,2021,12,4,-60073.662559003365
31181,2021,12,5,-70373.32854919652
31181,2021,12,6,-65572.0599947582
31181,2021,12,7,-43908.30047198532
31181,2021,12,8,-48540.61134634391
31181,2021,12,9,-61283.80790529821
31181,2021,12,10,-57963.75620478825
31181,2021,12,11,-61518.789674071624
31181,2021,12,12,-59240.63635348875
31181,2022,4,1,-70373.32854919652
31181,2022,4,2,-65572.0599947582
31181,2022,4,3,-43908.30047198532
31181,2022,4,4,-48540.61134634391
31181,2022,4,5,-61283.80790529821
31181,2022,4,6,-57963.75620478825
31181,2022,4,7,-61518.789674071624
31181,2022,4,8,-59240.63635348875
31181,2022,4,9,-59256.36657364771
31181,2022,4,10,-60885.6516784737
31181,2022,4,11,-60278.86754695805
31181,2022,4,12,-65673.7779948198
31181,2022,7,1,-48540.61134634391
31181,2022,7,2,-61283.80790529821
31181,2022,7,3,-57963.75620478825
31181,2022,7,4,-61518.789674071624
31181,2022,7,5,-59240.63635348875
31181,2022,7,6,-59256.36657364771
31181,2022,7,7,-60885.6516784737
31181,2022,7,8,-60278.86754695805
31181,2022,7,9,-65673.7779948198
31181,2022,7,10,-63733.51277603708
31181,2022,7,11,-65425.107591226944
31181,2022,7,12,-66906.71853661283
31181,2023,4,1,-63733.51277603708
31181,2023,4,2,-65425.107591226944
31181,2023,4,3,-66906.71853661283
31181,2023,4,4,-56287.03771005524
31181,2023,4,5,-58751.946475772915
31181,2023,4,6,-60597.085397245406
31181,2023,4,7,-59326.90135763794
31181,2023,4,8,-57778.87826963214
31181,2023,4,9,-57053.57958127525
31181,2023,4,10,-57421.754832790175
31181,2023,4,11,-56679.40906697548
31181,2023,4,12,-54747.198991011915
31181,2023,7,1,-56287.03771005524
31181,2023,7,2,-58751.946475772915
31181,2023,7,3,-60597.085397245406
31181,2023,7,4,-59326.90135763794
31181,2023,7,5,-57778.87826963214
31181,2023,7,6,-57053.57958127525
31181,2023,7,7,-57421.754832790175
31181,2023,7,8,-56679.40906697548
31181,2023,7,9,-54747.198991011915
31181,2023,7,10,-52641.35638166862
31181,2023,7,11,-59860.103441713756
31181,2023,7,12,-42397.98692065486
31181,2023,8,1,-58751.946475772915
31181,2023,8,2,-60597.085397245406
31181,2023,8,3,-59326.90135763794
31181,2023,8,4,-57778.87826963214
31181,2023,8,5,-57053.57958127525
31181,2023,8,6,-57421.754832790175
31181,2023,8,7,-56679.40906697548
31181,2023,8,8,-54747.198991011915
31181,2023,8,9,-52641.35638166862
31181,2023,8,10,-59860.103441713756
31181,2023,8,11,-42397.98692065486
31181,2023,8,12,-52927.86842735036
31181,2023,9,1,-60597.085397245406
31181,2023,9,2,-59326.90135763794
31181,2023,9,3,-57778.87826963214
31181,2023,9,4,-57053.57958127525
31181,2023,9,5,-57421.754832790175
31181,2023,9,6,-56679.40906697548
31181,2023,9,7,-54747.198991011915
31181,2023,9,8,-52641.35638166862
31181,2023,9,9,-59860.103441713756
31181,2023,9,10,-42397.98692065486
31181,2023,9,11,-52927.86842735036
31181,2023,9,12,-58619.520772452874
31181,2024,4,1,-52641.35638166862
31181,2024,4,2,-59860.103441713756
31181,2024,4,3,-42397.98692065486
31181,2024,4,4,-52927.86842735036
31181,2024,4,5,-58619.520772452874
31181,2024,4,6,-57465.462198612455
31181,2024,4,7,-56977.67745622981
31181,2024,4,8,-56424.04816451887
31181,2024,4,9,-56418.21876344105
31181,2024,4,10,-56609.19604889769
31181,2024,4,11,-58254.93352421731
31181,2024,4,12,-57502.487351896125
31183,2020,5,1,35850.17881162124
31183,2020,5,2,23799.308724244882
31183,2020,5,3,26044.881391396222
31183,2020,5,4,27464.736094375636
31183,2020,5,5,28960.88131054223
31183,2020,5,6,31414.680218050635
31183,2020,5,7,36017.60918551579
31183,2020,5,8,38558.30610053672
31183,2020,5,9,38165.86415795743
31183,2020,5,10,32869.57440027295
31183,2020,5,11,34766.476535412745
31183,2020,5,12,31662.25395185576
31183,2021,6,1,44682.75193496657
31183,2021,6,2,42664.38179506027
31183,2021,6,3,29889.952981392387
31183,2021,6,4,30678.11801793566
31183,2021,6,5,32417.03387050054
31183,2021,6,6,28547.001484502776
31183,2021,6,7,35695.74092556504
31183,2021,6,8,38441.96415608874
31183,2021,6,9,40074.0659400344
31183,2021,6,10,41204.93801362696
31183,2021,6,11,32363.474444568477
31183,2021,6,12,37984.081835535995
31183,2022,7,1,52244.00660748925
31183,2022,7,2,36720.44031781421
31183,2022,7,3,38284.682014770195
31183,2022,7,4,34656.84495083225
31183,2022,7,5,36987.59869843532
31183,2022,7,6,35537.18084055718
31183,2022,7,7,32713.832351256686
31183,2022,7,8,33253.39574614802
31183,2022,7,9,29664.0606361267
31183,2022,7,10,34420.11135150812
31183,2022,7,11,35634.68746309422
31183,2022,7,12,37158.6039663087
31183,2023,3,1,29664.0606361267
31183,2023,3,2,34420.11135150812
31183,2023,3,3,35634.68746309422
31183,2023,3,4,37158.6039663087
31183,2023,3,5,51180.65678033739
31183,2023,3,6,52407.268361487164
31183,2023,3,7,52977.52082165977
31183,2023,3,8,54640.035295107606
31183,2023,3,9,55853.685618588
31183,2023,3,10,54087.76203354512
31183,2023,3,11,51500.21035999968
31183,2023,3,12,49231.19465922445
31185,2020,3,1,9489.534370746405
31185,2020,3,2,32.03497191713541
31185,2020,3,3,18312.854419780982
31185,2020,3,4,4573.364345937705
31185,2020,3,5,4876.855784825864
31185,2020,3,6,3701.4432134238596
31185,2020,3,7,2527.9638618075987
31185,2020,3,8,2045.392041463987
31185,2020,3,9,3625.099934356549
31185,2020,3,10,3909.9344958478177
31185,2020,3,11,3162.229596640973
31185,2020,3,12,-1113.4836112420307
31185,2020,6,1,4573.364345937705
31185,2020,6,2,4876.855784825864
31185,2020,6,3,3701.4432134238596
31185,2020,6,4,2527.9638618075987
31185,2020,6,5,2045.392041463987
31185,2020,6,6,3625.099934356549
31185,2020,6,7,3909.9344958478177
31185,2020,6,8,3162.229596640973
31185,2020,6,9,-1113.4836112420307
31185,2020,6,10,2139.182209950406
31185,2020,6,11,-1262.2535936349595
31185,2020,6,12,7931.718401935272
31185,2020,7,1,4876.855784825864
31185,2020,7,2,3701.4432134238596
31185,2020,7,3,2527.9638618075987
31185,2020,7,4,2045.392041463987
31185,2020,7,5,3625.099934356549
31185,2020,7,6,3909.9344958478177
31185,2020,7,7,3162.229596640973
31185,2020,7,8,-1113.4836112420307
31185,2020,7,9,2139.182209950406
31185,2020,7,10,-1262.2535936349595
31185,2020,7,11,7931.718401935272
31185,2020,7,12,10293.701484641817
31185,2021,6,1,10293.701484641817
31185,2021,6,2,9821.951267467026
31185,2021,6,3,347.1197744089877
31185,2021,6,4,4406.2500493940315
31185,2021,6,5,7408.209245648264
31185,2021,6,6,2915.822269747383
31185,2021,6,7,7929.9031171327515
31185,2021,6,8,8268.760141743784
31185,2021,6,9,7667.628984681476
31185,2021,6,10,6555.324881899578
31185,2021,6,11,-3716.249063960684
31185,2021,6,12,676.8932816184824
31185,2021,7,1,9821.951267467026
31185,2021,7,2,347.1197744089877
31185,2021,7,3,4406.2500493940315
31185,2021,7,4,7408.209245648264
31185,2021,7,5,2915.822269747383
31185,2021,7,6,7929.9031171327515
31185,2021,7,7,8268.760141743784
31185,2021,7,8,7667.628984681476
31185,2021,7,9,6555.324881899578
31185,2021,7,10,-3716.249063960684
31185,2021,7,11,676.8932816184824
31185,2021,7,12,22288.685747963464
31185,2021,12,1,7929.9031171327515
31185,2021,12,2,8268.760141743784
31185,2021,12,3,7667.628984681476
31185,2021,12,4,6555.324881899578
31185,2021,12,5,-3716.249063960684
31185,2021,12,6,676.8932816184824
31185,2021,12,7,22288.685747963464
31185,2021,12,8,17273.206647374172
31185,2021,12,9,4294.592222222185
31185,2021,12,10,7478.81923688532
31185,2021,12,11,4261.837545803486
31185,2021,12,12,7055.178159078903
31185,2022,7,1,17273.206647374172
31185,2022,7,2,4294.592222222185
31185,2022,7,3,7478.81923688532
31185,2022,7,4,4261.837545803486
31185,2022,7,5,7055.178159078903
31185,2022,7,6,7890.543898060103
31185,2022,7,7,7956.873074438539
31185,2022,7,8,9707.551209796802
31185,2022,7,9,4699.059888194635
31185,2022,7,10,6376.602107459417
31185,2022,7,11,4893.763213598722
31185,2022,7,12,4430.437202300964
31185,2023,4,1,6376.602107459417
31185,2023,4,2,4893.763213598722
31185,2023,4,3,4430.437202300964
31185,2023,4,4,16278.449085219589
31185,2023,4,5,14885.153605460946
31185,2023,4,6,13232.345242662326
31185,2023,4,7,14342.504427549284
31185,2023,4,8,15826.035852900648
31185,2023,4,9,16164.156052898063
31185,2023,4,10,15023.884669993335
31185,2023,4,11,14543.337246425333
31185,2023,4,12,15312.613909298583
31185,2023,7,1,16278.449085219589
31185,2023,7,2,14885.153605460946
31185,2023,7,3,13232.345242662326
31185,2023,7,4,14342.504427549284
31185,2023,7,5,15826.035852900648
31185,2023,7,6,16164.156052898063
31185,2023,7,7,15023.884669993335
31185,2023,7,8,14543.337246425333
31185,2023,7,9,15312.613909298583
31185,2023,7,10,16721.710039142257
31185,2023,7,11,9222.828742992599
31185,2023,7,12,27068.27848011453
31185,2024,4,1,16721.710039142257
31185,2024,4,2,9222.828742992599
31185,2024,4,3,27068.27848011453
31185,2024,4,4,17329.583553749486
31185,2024,4,5,12449.672917150398
31185,2024,4,6,13805.178600994957
31185,2024,4,7,13679.069254302885
31185,2024,4,8,13023.61298651059
31185,2024,4,9,12909.0980092393
31185,2024,4,10,13312.37960002094
31185,2024,4,11,13621.370781592414
31185,2024,4,12,16641.695252500387
32001,2023,9,1,-177029.56403272838
32001,2023,9,2,-172068.6915019955
32001,2023,9,3,-146476.6516389845
32001,2023,9,4,-173317.91409429
32001,2023,9,5,-85910.4584431015
32001,2023,9,6,-123757.43914726755
32001,2023,9,7,-141315.03132636222
32001,2023,9,8,-173964.64599964145
32001,2023,9,9,-188812.67759090458
32001,2023,9,10,-199739.8255878394
32001,2023,9,11,-180044.05967347807
32001,2023,9,12,-171975.2540094293
32001,2024,7,1,-180044.05967347807
32001,2024,7,2,-171975.2540094293
32001,2024,7,3,-179272.00282048446
32001,2024,7,4,-206118.3663072923
32001,2024,7,5,-89172.78913438634
32001,2024,7,6,-172864.18025056203
32001,2024,7,7,-195905.22270955163
32001,2024,7,8,-187930.25175145123
32001,2024,7,9,-167692.28421126987
32001,2024,7,10,-173066.47000102047
32001,2024,7,11,-170423.85585012502
32001,2024,7,12,-170971.81202837313
32003,2020,3,1,-85440.65474111307
32003,2020,3,2,-117967.57877996133
32003,2020,3,3,-125798.50040433835
32003,2020,3,4,-127380.87191619375
32003,2020,3,5,-59102.95523315738
32003,2020,3,6,-123314.80946899601
32003,2020,3,7,-117737.04529081413
32003,2020,3,8,-124039.75482457294
32003,2020,3,9,-127159.63725403708
32003,2020,3,10,-64698.05604487989
32003,2020,3,11,-129737.91575412301
32003,2020,3,12,-67357.96840206819
32003,2020,4,1,-117967.57877996133
32003,2020,4,2,-125798.50040433835
32003,2020,4,3,-127380.87191619375
32003,2020,4,4,-59102.95523315738
32003,2020,4,5,-123314.80946899601
32003,2020,4,6,-117737.04529081413
32003,2020,4,7,-124039.75482457294
32003,2020,4,8,-127159.63725403708
32003,2020,4,9,-64698.05604487989
32003,2020,4,10,-129737.91575412301
32003,2020,4,11,-67357.96840206819
32003,2020,4,12,-133810.2146695775
32003,2020,5,1,-125798.50040433835
32003,2020,5,2,-127380.87191619375
32003,2020,5,3,-59102.95523315738
32003,2020,5,4,-123314.80946899601
32003,2020,5,5,-117737.04529081413
32003,2020,5,6,-124039.75482457294
32003,2020,5,7,-127159.63725403708
32003,2020,5,8,-64698.05604487989
32003,2020,5,9,-129737.91575412301
32003,2020,5,10,-67357.96840206819
32003,2020,5,11,-133810.2146695775
32003,2020,5,12,-145162.2608442973
32003,2020,8,1,-123314.80946899601
32003,2020,8,2,-117737.04529081413
32003,2020,8,3,-124039.75482457294
32003,2020,8,4,-127159.63725403708
32003,2020,8,5,-64698.05604487989
32003,2020,8,6,-129737.91575412301
32003,2020,8,7,-67357.96840206819
32003,2020,8,8,-133810.2146695775
32003,2020,8,9,-145162.2608442973
32003,2020,8,10,-174069.18061018782
32003,2020,8,11,-177993.3157900881
32003,2020,8,12,-134197.47050371493
32003,2021,2,1,-67357.96840206819
32003,2021,2,2,-133810.2146695775
32003,2021,2,3,-145162.2608442973
32003,2021,2,4,-174069.18061018782
32003,2021,2,5,-177993.3157900881
32003,2021,2,6,-134197.47050371493
32003,2021,2,7,-137747.53852002538
32003,2021,2,8,-155625.1663378271
32003,2021,2,9,-110546.70579381858
32003,2021,2,10,-60399.20322102279
32003,2021,2,11,-127165.38761029305
32003,2021,2,12,-111997.84635674767
32003,2021,3,1,-133810.2146695775
32003,2021,3,2,-145162.2608442973
32003,2021,3,3,-174069.18061018782
32003,2021,3,4,-177993.3157900881
32003,2021,3,5,-134197.47050371493
32003,2021,3,6,-137747.53852002538
32003,2021,3,7,-155625.1663378271
32003,2021,3,8,-110546.70579381858
32003,2021,3,9,-60399.20322102279
32003,2021,3,10,-127165.38761029305
32003,2021,3,11,-111997.84635674767
32003,2021,3,12,-104514.78678556607
32003,2021,6,1,-177993.3157900881
32003,2021,6,2,-134197.47050371493
32003,2021,6,3,-137747.53852002538
32003,2021,6,4,-155625.1663378271
32003,2021,6,5,-110546.70579381858
32003,2021,6,6,-60399.20322102279
32003,2021,6,7,-127165.38761029305
32003,2021,6,8,-111997.84635674767
32003,2021,6,9,-104514.78678556607
32003,2021,6,10,-109623.07490134443
32003,2021,6,11,-131939.46712175244
32003,2021,6,12,-121553.16805627273
32003,2021,7,1,-134197.47050371493
32003,2021,7,2,-137747.53852002538
32003,2021,7,3,-155625.1663378271
32003,2021,7,4,-110546.70579381858
32003,2021,7,5,-60399.20322102279
32003,2021,7,6,-127165.38761029305
32003,2021,7,7,-111997.84635674767
32003,2021,7,8,-104514.78678556607
32003,2021,7,9,-109623.07490134443
32003,2021,7,10,-131939.46712175244
32003,2021,7,11,-121553.16805627273
32003,2021,7,12,-127855.94698734948
32003,2021,8,1,-137747.53852002538
32003,2021,8,2,-155625.1663378271
32003,2021,8,3,-110546.70579381858
32003,2021,8,4,-60399.20322102279
32003,2021,8,5,-127165.38761029305
32003,2021,8,6,-111997.84635674767
32003,2021,8,7,-104514.78678556607
32003,2021,8,8,-109623.07490134443
32003,2021,8,9,-131939.46712175244
32003,2021,8,10,-121553.16805627273
32003,2021,8,11,-127855.94698734948
32003,2021,8,12,-102370.57585517835
32003,2021,9,1,-155625.1663378271
32003,2021,9,2,-110546.70579381858
32003,2021,9,3,-60399.20322102279
32003,2021,9,4,-127165.38761029305
32003,2021,9,5,-111997.84635674767
32003,2021,9,6,-104514.78678556607
32003,2021,9,7,-109623.07490134443
32003,2021,9,8,-131939.46712175244
32003,2021,9,9,-121553.16805627273
32003,2021,9,10,-127855.94698734948
32003,2021,9,11,-102370.57585517835
32003,2021,9,12,-97078.73909936729
32003,2021,12,1,-127165.38761029305
32003,2021,12,2,-111997.84635674767
32003,2021,12,3,-104514.78678556607
32003,2021,12,4,-109623.07490134443
32003,2021,12,5,-131939.46712175244
32003,2021,12,6,-121553.16805627273
32003,2021,12,7,-127855.94698734948
32003,2021,12,8,-102370.57585517835
32003,2021,12,9,-97078.73909936729
32003,2021,12,10,-84933.36429400876
32003,2021,12,11,-92950.5273545704
32003,2021,12,12,-92697.37410319876
32003,2022,9,1,-84933.36429400876
32003,2022,9,2,-92950.5273545704
32003,2022,9,3,-92697.37410319876
32003,2022,9,4,-134436.27864619804
32003,2022,9,5,-89391.25908940937
32003,2022,9,6,-133506.5685583845
32003,2022,9,7,-116450.14399034763
32003,2022,9,8,-118793.15240207227
32003,2022,9,9,-152265.06682662363
32003,2022,9,10,-132399.77145283046
32003,2022,9,11,-116318.29101797624
32003,2022,9,12,-166215.76992612815
32003,2023,3,1,-116450.14399034763
32003,2023,3,2,-118793.15240207227
32003,2023,3,3,-152265.06682662363
32003,2023,3,4,-132399.77145283046
32003,2023,3,5,-116318.29101797624
32003,2023,3,6,-166215.76992612815
32003,2023,3,7,-116310.6966620583
32003,2023,3,8,-111091.91145824641
32003,2023,3,9,-85134.22141139011
32003,2023,3,10,-111304.086092218
32003,2023,3,11,-23064.51112235221
32003,2023,3,12,-59586.789882769925
32003,2023,6,1,-132399.77145283046
32003,2023,6,2,-116318.29101797624
32003,2023,6,3,-166215.76992612815
32003,2023,6,4,-116310.6966620583
32003,2023,6,5,-111091.91145824641
32003,2023,6,6,-85134.22141139011
32003,2023,6,7,-111304.086092218
32003,2023,6,8,-23064.51112235221
32003,2023,6,9,-59586.789882769925
32003,2023,6,10,-75843.48892829457
32003,2023,6,11,-107126.2670601175
32003,2023,6,12,-121480.34282245324
32003,2023,7,1,-116318.29101797624
32003,2023,7,2,-166215.76992612815
32003,2023,7,3,-116310.6966620583
32003,2023,7,4,-111091.91145824641
32003,2023,7,5,-85134.22141139011
32003,2023,7,6,-111304.086092218
32003,2023,7,7,-23064.51112235221
32003,2023,7,8,-59586.789882769925
32003,2023,7,9,-75843.48892829457
32003,2023,7,10,-107126.2670601175
32003,2023,7,11,-121480.34282245324
32003,2023,7,12,-131863.47218988527
32003,2023,8,1,-166215.76992612815
32003,2023,8,2,-116310.6966620583
32003,2023,8,3,-111091.91145824641
32003,2023,8,4,-85134.22141139011
32003,2023,8,5,-111304.086092218
32003,2023,8,6,-23064.51112235221
32003,2023,8,7,-59586.789882769925
32003,2023,8,8,-75843.48892829457
32003,2023,8,9,-107126.2670601175
32003,2023,8,10,-121480.34282245324
32003,2023,8,11,-131863.47218988527
32003,2023,8,12,-112113.33304506639
32003,2023,9,1,-116310.6966620583
32003,2023,9,2,-111091.91145824641
32003,2023,9,3,-85134.22141139011
32003,2023,9,4,-111304.086092218
32003,2023,9,5,-23064.51112235221
32003,2023,9,6,-59586.789882769925
32003,2023,9,7,-75843.48892829457
32003,2023,9,8,-107126.2670601175
32003,2023,9,9,-121480.34282245324
32003,2023,9,10,-131863.47218988527
32003,2023,9,11,-112113.33304506639
32003,2023,9,12,-103702.84319618304
32003,2024,2,1,-59586.789882769925
32003,2024,2,2,-75843.48892829457
32003,2024,2,3,-107126.2670601175
32003,2024,2,4,-121480.34282245324
32003,2024,2,5,-131863.47218988527
32003,2024,2,6,-112113.33304506639
32003,2024,2,7,-103702.84319618304
32003,2024,2,8,-111178.33124443248
32003,2024,2,9,-137783.7703848771
32003,2024,2,10,-20960.592033813766
32003,2024,2,11,-105135.25952986791
32003,2024,2,12,-129690.87722117524
32003,2024,3,1,-75843.48892829457
32003,2024,3,2,-107126.2670601175
32003,2024,3,3,-121480.34282245324
32003,2024,3,4,-131863.47218988527
32003,2024,3,5,-112113.33304506639
32003,2024,3,6,-103702.84319618304
32003,2024,3,7,-111178.33124443248
32003,2024,3,8,-137783.7703848771
32003,2024,3,9,-20960.592033813766
32003,2024,3,10,-105135.25952986791
32003,2024,3,11,-129690.87722117524
32003,2024,3,12,-123321.56971659401
32003,2024,4,1,-107126.2670601175
32003,2024,4,2,-121480.34282245324
32003,2024,4,3,-131863.47218988527
32003,2024,4,4,-112113.33304506639
32003,2024,4,5,-103702.84319618304
32003,2024,4,6,-111178.33124443248
32003,2024,4,7,-137783.7703848771
32003,2024,4,8,-20960.592033813766
32003,2024,4,9,-105135.25952986791
32003,2024,4,10,-129690.87722117524
32003,2024,4,11,-123321.56971659401
32003,2024,4,12,-104206.21394857933
32003,2024,5,1,-121480.34282245324
32003,2024,5,2,-131863.47218988527
32003,2024,5,3,-112113.33304506639
32003,2024,5,4,-103702.84319618304
32003,2024,5,5,-111178.33124443248
32003,2024,5,6,-137783.7703848771
32003,2024,5,7,-20960.592033813766
32003,2024,5,8,-105135.25952986791
32003,2024,5,9,-129690.87722117524
32003,2024,5,10,-123321.56971659401
32003,2024,5,11,-104206.21394857933
32003,2024,5,12,-110508.60072782577
32003,2024,6,1,-131863.47218988527
32003,2024,6,2,-112113.33304506639
32003,2024,6,3,-103702.84319618304
32003,2024,6,4,-111178.33124443248
32003,2024,6,5,-137783.7703848771
32003,2024,6,6,-20960.592033813766
32003,2024,6,7,-105135.25952986791
32003,2024,6,8,-129690.87722117524
32003,2024,6,9,-123321.56971659401
32003,2024,6,10,-104206.21394857933
32003,2024,6,11,-110508.60072782577
32003,2024,6,12,-109141.07610854466
32003,2024,7,1,-112113.33304506639
32003,2024,7,2,-103702.84319618304
32003,2024,7,3,-111178.33124443248
32003,2024,7,4,-137783.7703848771
32003,2024,7,5,-20960.592033813766
32003,2024,7,6,-105135.25952986791
32003,2024,7,7,-129690.87722117524
32003,2024,7,8,-123321.56971659401
32003,2024,7,9,-104206.21394857933
32003,2024,7,10,-110508.60072782577
32003,2024,7,11,-109141.07610854466
32003,2024,7,12,-111604.70002248039
32003,2024,8,1,-103702.84319618304
32003,2024,8,2,-111178.33124443248
32003,2024,8,3,-137783.7703848771
32003,2024,8,4,-20960.592033813766
32003,2024,8,5,-105135.25952986791
32003,2024,8,6,-129690.87722117524
32003,2024,8,7,-123321.56971659401
32003,2024,8,8,-104206.21394857933
32003,2024,8,9,-110508.60072782577
32003,2024,8,10,-109141.07610854466
32003,2024,8,11,-111604.70002248039
32003,2024,8,12,-119468.72619860835
32005,2021,6,1,98560.06115598045
32005,2021,6,2,143319.85113017203
32005,2021,6,3,140074.7510422173
32005,2021,6,4,121042.55624156026
32005,2021,6,5,164405.28876853135
32005,2021,6,6,214009.33294215606
32005,2021,6,7,148991.0529115221
32005,2021,6,8,168217.75869768334
32005,2021,6,9,178705.68769190356
32005,2021,6,10,174207.8725652903
32005,2021,6,11,149823.70109060768
32005,2021,6,12,155916.75938522525
32005,2021,7,1,143319.85113017203
32005,2021,7,2,140074.7510422173
32005,2021,7,3,121042.55624156026
32005,2021,7,4,164405.28876853135
32005,2021,7,5,214009.33294215606
32005,2021,7,6,148991.0529115221
32005,2021,7,7,168217.75869768334
32005,2021,7,8,178705.68769190356
32005,2021,7,9,174207.8725652903
32005,2021,7,10,149823.70109060768
32005,2021,7,11,155916.75938522525
32005,2021,7,12,142672.02325282525
32005,2021,8,1,140074.7510422173
32005,2021,8,2,121042.55624156026
32005,2021,8,3,164405.28876853135
32005,2021,8,4,214009.33294215606
32005,2021,8,5,148991.0529115221
32005,2021,8,6,168217.75869768334
32005,2021,8,7,178705.68769190356
32005,2021,8,8,174207.8725652903
32005,2021,8,9,149823.70109060768
32005,2021,8,10,155916.75938522525
32005,2021,8,11,142672.02325282525
32005,2021,8,12,160675.76903657382
32005,2021,11,1,214009.33294215606
32005,2021,11,2,148991.0529115221
32005,2021,11,3,168217.75869768334
32005,2021,11,4,178705.68769190356
32005,2021,11,5,174207.8725652903
32005,2021,11,6,149823.70109060768
32005,2021,11,7,155916.75938522525
32005,2021,11,8,142672.02325282525
32005,2021,11,9,160675.76903657382
32005,2021,11,10,158063.87381462823
32005,2021,11,11,166449.07205450494
32005,2021,11,12,155271.29785529413
32005,2021,12,1,148991.0529115221
32005,2021,12,2,168217.75869768334
32005,2021,12,3,178705.68769190356
32005,2021,12,4,174207.8725652903
32005,2021,12,5,149823.70109060768
32005,2021,12,6,155916.75938522525
32005,2021,12,7,142672.02325282525
32005,2021,12,8,160675.76903657382
32005,2021,12,9,158063.87381462823
32005,2021,12,10,166449.07205450494
32005,2021,12,11,155271.29785529413
32005,2021,12,12,154357.01742497925
32005,2023,9,1,124905.49198546936
32005,2023,9,2,129257.9607045307
32005,2023,9,3,153242.28210639377
32005,2023,9,4,123592.04855385527
32005,2023,9,5,209126.66053372546
32005,2023,9,6,171725.46330842428
32005,2023,9,7,154626.32228687312
32005,2023,9,8,121294.55429853534
32005,2023,9,9,103741.79072284233
32005,2023,9,10,91145.21409666329
32005,2023,9,11,110405.41485827847
32005,2023,9,12,119699.51153726713
32005,2024,7,1,110405.41485827847
32005,2024,7,2,119699.51153726713
32005,2024,7,3,113244.85412549833
32005,2024,7,4,87461.24419749063
32005,2024,7,5,204832.1919357467
32005,2024,7,6,120939.06970821845
32005,2024,7,7,95921.48315029929
32005,2024,7,8,101266.23262208735
32005,2024,7,9,120654.99562049867
32005,2024,7,10,116188.48935500463
32005,2024,7,11,120512.0102270915
32005,2024,7,12,121712.08518074371
32005,2024,9,1,113244.85412549833
32005,2024,9,2,87461.24419749063
32005,2024,9,3,204832.1919357467
32005,2024,9,4,120939.06970821845
32005,2024,9,5,95921.48315029929
32005,2024,9,6,101266.23262208735
32005,2024,9,7,120654.99562049867
32005,2024,9,8,116188.48935500463
32005,2024,9,9,120512.0102270915
32005,2024,9,10,121712.08518074371
32005,2024,9,11,117941.26205291506
32005,2024,9,12,131179.0761089935
32005,2024,11,1,204832.1919357467
32005,2024,11,2,120939.06970821845
32005,2024,11,3,95921.48315029929
32005,2024,11,4,101266.23262208735
32005,2024,11,5,120654.99562049867
32005,2024,11,6,116188.48935500463
32005,2024,11,7,120512.0102270915
32005,2024,11,8,121712.08518074371
32005,2024,11,9,117941.26205291506
32005,2024,11,10,131179.0761089935
32005,2024,11,11,167405.7538126849
32005,2024,11,12,219068.68586459744
32005,2024,12,1,120939.06970821845
32005,2024,12,2,95921.48315029929
32005,2024,12,3,101266.23262208735
32005,2024,12,4,120654.99562049867
32005,2024,12,5,116188.48935500463
32005,2024,12,6,120512.0102270915
32005,2024,12,7,121712.08518074371
32005,2024,12,8,117941.26205291506
32005,2024,12,9,131179.0761089935
32005,2024,12,10,167405.7538126849
32005,2024,12,11,219068.68586459744
32005,2024,12,12,206858.45516974636
32007,2020,6,1,-157544.9695813072
32007,2020,6,2,-87978.08955984155
32007,2020,6,3,-150834.07727684604
32007,2020,6,4,-145401.74305717228
32007,2020,6,5,-153240.07936069282
32007,2020,6,6,-158892.6354699197
32007,2020,6,7,-98350.11146313627
32007,2020,6,8,-164673.68947525305
32007,2020,6,9,-103650.91646158526
32007,2020,6,10,-171871.8165194221
32007,2020,6,11,-186371.31509521534
32007,2020,6,12,-219983.26985191368
32007,2020,7,1,-87978.08955984155
32007,2020,7,2,-150834.07727684604
32007,2020,7,3,-145401.74305717228
32007,2020,7,4,-153240.07936069282
32007,2020,7,5,-158892.6354699197
32007,2020,7,6,-98350.11146313627
32007,2020,7,7,-164673.68947525305
32007,2020,7,8,-103650.91646158526
32007,2020,7,9,-171871.8165194221
32007,2020,7,10,-186371.31509521534
32007,2020,7,11,-219983.26985191368
32007,2020,7,12,-229472.8136969366
