target_fips,storm_year,storm_month,n_clean_neighbors,neighbor_fips
22031,2023,4,32,"40093,40053,48243,40043,22091,48391,05111,40005,05077,48193,05039,48175,22037,05055,22107,22075,22121,48211,22123,05035,48127,40103,48007,40003,05021,05123,05107,05011,05003,48481,40129,22025"
27157,2020,9,23,"19079,17139,29069,17169,31107,19145,29171,20043,29197,29117,31139,29115,20005,29103,19129,19003,17079,19133,17083,19165,17035,27071,29041"
17183,2022,6,71,"19027,46015,27117,46035,31103,46005,19167,19193,19023,19183,46073,19141,19185,46023,29197,46099,17091,19035,20013,27063,46009,46125,19119,19041,46097,27133,17063,27101,20089,27105,46101,29103,19143,46079,19025,31091,46111,20123,29135,27081,46083,19115,31061,29051,29073,17071,19073,46127,31043,31147,17039,19149,19021,19087,46135,31051,17069,29151,19197,27083,19101,46067,27033,27103,19059,46077,19093,46087,17013,29033,46027"
40021,2023,6,33,"40093,05065,40053,48243,40043,48391,05111,40005,05077,05039,48175,22037,05055,22065,22107,22075,22121,48211,22123,05035,40103,48011,48007,48045,40003,05021,05123,05107,05011,05003,48481,40129,22025"
19191,2021,8,69,"27067,27117,46035,46005,27115,19167,19193,19141,27141,46023,29197,27153,27029,27171,27017,46099,19035,27063,46009,46125,27073,19119,27003,38083,19041,46097,27093,27133,27101,27159,27105,27165,46101,29103,27163,27041,19143,46079,46111,27081,46083,17079,31117,29073,17071,17175,27009,27127,31043,27149,27025,31015,19021,46135,31051,27083,46067,46011,27033,19059,46077,27023,19093,27019,29089,46087,46027,27135,29107"
20189,2023,6,83,"19079,46015,38081,27117,46035,27161,31103,46005,29069,27013,19167,46073,19141,19145,29037,27173,17051,31003,46023,27153,46099,31139,29155,19035,31159,27095,46045,27063,46125,19119,29123,38083,46097,27133,38019,27159,27105,46101,27011,19129,27041,38003,19143,46079,20209,31091,46111,29135,19189,27081,46083,19133,38095,38027,19115,27151,19165,17035,17175,27009,46127,31043,31147,38063,31015,19149,19021,46135,17033,17069,17147,31173,19195,46067,46011,38029,19059,29221,19093,46087,46027,29186,29003"
45045,2025,5,69,"28113,01023,28019,13091,13061,12093,01013,13125,28065,28003,13053,47069,13271,47137,37143,28023,13109,28147,37005,12067,28039,13315,28043,28111,45023,13309,47067,01035,13037,01085,13093,12075,13163,12015,13175,28069,47159,01131,28051,12041,13307,37187,13209,13259,13283,13219,37113,12105,37011,13173,13237,28139,13193,13235,13301,12007,28083,13281,28041,13221,13319,12087,47173,12049,28129,28061,13023,37141,13197"
51085,2022,11,38,"39151,39133,21069,54089,54093,39155,39055,39083,39115,51685,39077,39075,51775,51720,54105,51735,51595,39153,39169,51620,51045,39139,39007,51750,51520,39033,39175,51119,18009,51131,51660,39005,42093,21063,42039,18181,39173,51530"
47007,2020,8,23,"37095,37079,37043,13081,28005,37121,12027,37173,13309,28109,37199,13267,12055,13283,37113,37075,13235,13301,13281,28009,13161,28027,13043"
05019,2020,5,19,"48141,48243,48247,48017,48285,48119,48321,48425,48193,22077,48313,22093,48095,48333,48165,48507,48481,48369,48435"
01071,2024,6,57,"12017,12115,13061,13125,12027,13065,13053,13271,47137,13295,28147,37005,37177,13315,28111,47121,28037,13143,13279,13225,13163,47101,13175,13195,13317,47177,45011,47023,13013,12041,13307,28117,12055,45049,13283,13219,13117,47117,13047,13087,28063,37011,47135,28139,13193,13301,13281,28135,28107,28009,12049,28077,28027,45033,47075,47071,45005"
20127,2022,9,66,"19079,46015,31179,27117,27155,46035,31103,46005,19167,19193,46073,19141,19145,31023,46023,46099,19035,27063,46009,19009,46125,31167,19119,29123,19041,46097,27133,27101,27105,46101,19143,46079,31149,31125,31091,46111,29135,27081,46083,31099,19115,17071,46127,31043,31147,19149,19021,46135,31051,17069,17147,19197,31173,31143,27083,46067,27033,27103,19059,46077,19091,19093,46087,29033,46027,29186"
37101,2020,8,23,"37095,37079,37043,13081,28005,37121,12027,37173,13309,28109,37199,13267,12055,13283,37113,37075,13235,13301,13281,28009,13161,28027,13043"
06031,2021,10,18,"06025,04027,35028,06033,06079,06085,06069,06045,32001,06013,06075,04011,32510,32029,06021,04012,32027,06055"
40097,2023,3,35,"40093,40053,48243,40043,22091,48391,48405,05111,40005,05077,48193,05039,48175,22037,22077,05055,22107,22075,22121,48211,22087,22123,05035,48127,40103,48007,40003,05021,05123,05107,05011,05003,48481,40129,22025"
17203,2023,5,86,"19079,46015,38081,27117,46035,27161,31103,46005,29069,27013,19167,46073,19141,19145,27173,17051,31003,46023,27153,46099,31139,29155,19035,31159,27095,46045,27063,46125,19119,29123,38083,46097,27133,38019,17159,27159,27105,46101,27011,19129,17173,27041,38003,19143,46079,20209,31091,46111,29135,19189,17023,27081,17015,46083,19133,38095,38027,19115,27151,19165,17035,17175,27009,46127,31043,31147,38063,31015,19149,19021,46135,17033,17069,17147,31173,19195,46067,46011,38029,19059,29221,19093,46087,46027,29186,29003"
05147,2020,10,21,"05065,22105,48163,48247,48459,48287,48455,48119,22039,48123,22077,22121,22047,48379,40103,48407,22027,22093,48461,05123,48507"
51710,2021,8,16,"39083,51685,21173,51021,51720,51735,21091,21115,39143,18159,51540,18055,51520,51640,51580,51131"
20079,2025,6,80,"17199,19105,31179,31181,27155,27065,31121,19183,31083,31079,31129,31175,29223,17085,19185,20043,17081,31093,29143,31047,19117,31019,31167,20183,17059,19097,19107,17155,31059,19051,17159,20089,29061,31073,29063,31125,31163,20123,31183,31171,31035,29017,31099,20133,17009,31169,17087,17127,17151,19047,19115,17185,31061,29073,29137,29025,17153,19007,19055,29199,20163,38063,31185,19087,29151,29111,31173,20147,31143,19101,31077,31137,17123,31065,31001,31081,19045,29157,20141,17003"
23003,2020,8,4,"50017,23023,44001,23029"
48059,2021,5,26,"22099,48163,40035,48247,48459,48287,22007,48455,22125,40033,22077,22121,22047,05101,05035,48379,40103,22003,22027,22093,48461,40003,05123,48507,48483,40029"
29015,2020,7,53,"19079,31127,31095,31119,31011,31097,17017,17169,31107,19145,31003,31023,20043,29117,31139,31159,19009,19155,31167,31021,31027,31177,31131,31153,31109,19085,31151,29103,31037,19137,31039,19129,31067,19003,17079,19133,17129,17083,19165,17035,31025,27071,19071,31147,20033,31133,31155,31077,17013,29033,29041,29177,19001"
13161,2023,7,103,"13097,28097,01023,12081,13035,28019,13151,13055,28073,13269,28103,13009,01013,13125,12027,13157,28065,13053,13021,13271,28079,13141,13207,37177,13315,13167,28035,28111,13309,01035,28125,13079,28087,13083,47061,28015,13045,28099,13279,47033,13225,47045,13261,13163,13175,13195,13121,13317,28105,28101,28069,47023,13159,13013,37091,01131,13169,13291,13171,13123,13307,28117,12055,13311,28053,13209,13259,13011,13283,28143,47095,13047,28031,13313,13303,28063,13213,13293,47135,13063,13193,13265,13235,13301,28161,28083,13281,28041,28075,28135,13211,28107,13319,01007,12049,28077,28027,13187,13133,47075,28011,13107,13199"
29199,2021,6,59,"27067,46035,46005,27115,19167,19193,17181,19141,46023,29197,27153,27029,19035,27063,46009,27073,38083,19041,46097,27133,27101,27159,27165,29103,27163,27041,19143,46079,46111,27081,17079,31117,17027,29073,17175,27009,27127,31043,27149,27025,31015,19021,46135,31051,27083,46067,46011,27033,19059,46077,29179,27023,19093,27019,29089,46087,46027,27135,29107"
12119,2020,6,13,"13017,37121,12027,13059,13005,37199,13003,12055,13283,13281,28009,12049,45089"
11001,2025,6,99,"39151,21147,21025,39133,21069,21035,21231,21039,18131,51830,39055,39083,51610,21071,21049,21177,18025,51685,21197,39171,21053,42049,21173,21007,18103,39077,39075,21033,21205,39093,21129,21017,51197,21103,21157,42023,39099,21097,21201,21109,39153,21095,21159,21193,39143,39095,21139,18143,21235,54073,21239,21131,39043,21065,18023,39169,21051,51678,18129,21189,21153,21221,21175,39101,21199,18123,21237,39063,21225,39117,39007,21011,21125,39033,54063,21165,51580,21195,21181,39005,39103,39085,21203,21013,24035,51670,42093,21143,51630,21063,39123,21223,42039,24029,21149,39173,39147,51530,21119"
48083,2023,5,31,"40093,40053,48243,40043,22091,48391,05111,40005,05077,05039,48175,22037,05055,22065,22107,22075,22121,48211,22123,05035,40103,48007,40003,05021,05123,05107,05011,05003,48481,40129,22025"
08083,2023,3,58,"08021,08111,49021,16075,08003,08015,49017,49003,08043,30091,16053,16009,16003,16045,08117,30015,30107,49037,49025,49027,49005,16047,16079,49023,49057,08105,49039,49049,16035,08011,16063,49007,49055,49045,49041,49013,30101,49011,08077,49047,08109,49001,08091,08103,08079,30061,08113,08053,16055,49033,08045,08019,49043,08023,08093,49029,49051,08047"
28051,2024,6,57,"12017,12115,13061,13125,12027,13065,13053,13271,47137,13295,28147,37005,37177,13315,28111,47121,28037,13143,13279,13225,13163,47101,13175,13195,13317,47177,45011,47023,13013,12041,13307,28117,12055,45049,13283,13219,13117,47117,13047,13087,28063,37011,47135,28139,13193,13301,13281,28135,28107,28009,12049,28077,28027,45033,47075,47071,45005"
17115,2020,8,41,"19079,31011,31097,29195,17169,31107,19145,31003,20043,29117,31139,19009,19155,31167,31131,31153,31109,20005,19085,29103,19137,31039,19129,31067,19003,17079,19133,17083,19165,17035,31025,27071,20033,31133,31077,17101,17013,29033,29041,29177,19001"
13019,2023,2,149,"13097,28113,28097,01023,12081,13035,28019,13091,13151,28121,13055,13215,28073,13269,28103,13009,01013,13125,12027,13157,28065,28127,13053,13021,13271,28079,13135,28023,13295,28091,13141,28163,13207,37177,13315,28151,13167,28035,13255,28043,28111,13309,28085,28037,01035,47079,28125,13079,13037,28087,28025,13145,13231,47061,28015,28099,28021,13279,47033,13225,47045,45009,13261,13163,28033,13175,13195,13121,28029,28133,13317,28105,28101,28069,28155,28067,01099,47023,13159,13013,37091,01131,13263,28051,13089,13169,13291,13171,13123,13307,28117,28001,12055,13311,28053,13209,13259,13011,13283,13153,28143,47039,13113,13247,28049,47095,28149,13217,13047,28031,13139,13313,13303,47109,28063,13213,13293,47167,13193,13265,13235,13301,28161,28123,28159,28083,13281,28041,28075,28135,28007,13211,28107,13067,13221,13319,28089,01007,28077,28129,28061,28027,13187,13133,47075,28011,13107,13199,13197"
20001,2021,3,62,"27067,46035,46005,29069,27115,19167,19193,17181,19141,46023,29197,27153,27029,19035,27063,46009,27073,19041,46097,27133,27101,27159,27165,29103,27163,27041,19143,46079,46111,27081,17079,31117,17083,17027,29073,17165,17175,27009,27127,31043,27149,27025,31015,19021,46135,31051,17069,27083,46067,46011,27033,19059,46077,29179,27023,19093,27019,29089,46087,46027,27135,29107"
51037,2022,6,28,"18109,42077,18157,42095,51600,51610,51167,42087,51775,54049,18171,51720,51735,51595,42043,18159,51540,51678,21189,54009,42025,51520,51660,39005,42093,18119,51740,18021"
48381,2022,9,46,"40093,48057,48131,40053,22117,22083,22101,40075,22007,22041,40043,22091,05037,48321,22125,48377,22029,05111,48071,40005,05077,48193,40019,22037,22077,22075,22121,22047,40105,05035,48025,48127,48197,40095,48249,48297,40069,40003,05021,05123,05107,48481,22025,40029,48435,22067"
08031,2021,5,39,"08021,16075,08003,16007,08033,16053,16009,16003,16069,30023,16041,16081,30073,16047,16079,16021,30043,30045,08105,49039,16049,08029,16065,08011,16015,08065,30089,08107,08091,08079,16017,08053,16055,16025,16061,08019,30059,08007,08047"
19109,2021,7,58,"27067,46035,46005,27115,19167,19193,19141,46023,29197,27153,27029,19035,27063,46009,27073,38083,19041,46097,27133,27101,27159,27165,29103,27163,27041,19143,46079,46111,17023,27081,17079,31117,17027,29073,17175,27009,27127,31043,27149,27025,31015,19021,46135,31051,27083,46067,46011,27033,19059,46077,27023,19093,27019,29089,46087,46027,27135,29107"
34029,2021,6,8,"50009,50019,23007,25019,23023,44001,50015,23015"
38031,2023,9,94,"31089,19079,46015,38081,27117,46035,29013,27161,31103,46005,27013,29101,19167,46073,19141,19145,29037,20107,27173,31003,29211,20043,46023,29197,27153,46099,31139,29155,19035,31159,27095,29149,27063,46125,27073,19119,29083,38083,46097,19107,27133,38019,27159,38099,27105,46101,19129,27041,19143,46079,20209,38013,31091,46111,31183,29175,27145,27081,46083,19133,38095,38027,27151,19165,20121,17035,29121,27009,46127,31043,31147,27149,27061,31015,19149,19021,46135,17033,17069,31173,27121,19101,46067,46011,19059,27023,19093,29089,46087,46027,29186,29005,29003,29041"
17141,2020,11,39,"20049,17139,29069,27013,17181,19141,19145,29171,20043,29197,19035,19041,46097,27133,27159,27165,29103,27043,27163,19143,46079,17079,27047,31099,17083,17027,29073,27059,27009,27025,46135,17069,31173,46067,27033,19059,29179,27135,27015"
20045,2021,8,69,"27067,27117,46035,46005,27115,19167,19193,19141,27141,46023,29197,27153,27029,27171,27017,46099,19035,27063,46009,46125,27073,19119,27003,38083,19041,46097,27093,27133,27101,27159,27105,27165,46101,29103,27163,27041,19143,46079,46111,27081,46083,17079,31117,29073,17071,17175,27009,27127,31043,27149,27025,31015,19021,46135,31051,27083,46067,46011,27033,19059,46077,27023,19093,27019,29089,46087,46027,27135,29107"
11001,2020,12,31,"21023,18169,18121,21039,21233,51685,18115,21173,51021,39077,18171,51720,51735,51820,39021,39099,18165,21115,21201,39143,51540,21163,18107,51690,51520,21001,51580,18009,21143,18181,18101"
47107,2022,8,65,"13147,47083,47053,28137,47051,47017,47005,28073,12029,47087,01013,13125,12027,13157,28065,13053,47127,47069,28091,01063,01075,37055,13309,28037,01035,13037,47061,47033,01105,01133,01107,13195,37003,13317,47159,47027,28057,13159,13013,01131,13291,13137,47097,13307,13259,13011,28013,37137,47039,13247,47109,28063,28139,13301,13281,13221,13319,01057,28077,28027,13133,37141,47075,28141,45089"
47139,2020,1,14,"13017,37121,12027,12053,47069,13059,37199,12055,13283,47091,13281,28009,12049,45089"
21141,2023,7,43,"39151,54059,54093,18131,51830,51183,51685,54045,42049,51021,18103,51720,54105,39093,51735,51595,21201,39153,39143,39169,51620,51095,51045,54109,39007,39161,51750,51520,51119,51199,39035,51660,39103,39085,51036,42093,21063,39123,42039,18181,39173,21161,51530"
13261,2025,5,69,"28113,01023,28019,13091,13061,12093,01013,13125,28065,28003,13053,47069,13271,47137,37143,28023,13109,28147,37005,12067,28039,13315,28043,28111,45023,13309,47067,01035,13037,01085,13093,12075,13163,12015,13175,28069,47159,01131,28051,12041,13307,37187,13209,13259,13283,13219,37113,12105,37011,13173,13237,28139,13193,13235,13301,12007,28083,13281,28041,13221,13319,12087,47173,12049,28129,28061,13023,37141,13197"
25017,2021,7,8,"50009,50019,23007,25019,23023,44001,50015,23015"
22017,2024,3,62,"40093,05065,40053,40119,05137,48247,40023,48323,48309,48153,48145,40045,40059,48487,40067,40043,40083,48455,40017,48289,40013,05037,48321,48391,48377,48431,40005,48123,22065,22107,48313,48109,05035,48379,48395,40103,48427,48407,40095,48475,48099,48161,40153,48007,48477,48281,40069,40009,40015,48429,48333,40003,05123,05107,48239,48093,48009,48397,05011,40129,48191,48047"
47003,2022,12,143,"13097,28113,28097,01023,13035,28019,13091,13151,28121,13215,28073,13269,13009,01013,13125,12027,13157,28065,28127,13053,13021,28079,13135,28023,13295,28091,13141,28163,13207,37177,13315,28151,13167,28035,13255,28043,28111,13309,28085,28037,01035,47079,28125,13079,13037,28025,13145,13231,47061,28015,28099,28021,13279,47033,13225,47045,45009,13261,13163,28033,13175,13195,13121,28029,28133,13317,28105,28101,28069,28155,28067,01099,47023,13159,13013,37091,01131,13263,28051,13089,13169,13291,13171,13123,12103,13307,28117,28001,12055,13311,28053,13209,13259,13011,13283,13153,28143,47039,13113,13247,28049,47095,28149,13217,13047,28031,13139,13313,13303,47109,28063,13213,13293,13193,13265,13235,13301,28161,28123,28159,28083,13281,28041,28075,28135,28007,13211,28107,13067,13221,13319,01007,28077,28129,28061,28027,13187,13133,47075,28011,13107,13199,13197"
48459,2020,4,18,"48141,48243,48247,48017,48285,48321,48425,22037,22077,48313,22093,48095,48333,48165,48507,48481,48369,48435"
05055,2020,9,19,"05065,48163,48247,48287,48455,48119,22039,22077,48313,22047,48379,40103,48407,22027,22093,48255,48461,05123,48507"
29171,2024,8,97,"17199,31181,27065,27091,17139,31121,31011,29101,29085,31083,31079,20107,31129,27173,31175,29211,27029,31093,19031,29075,31047,31019,31167,27073,20183,27087,29083,17059,29173,20097,38083,46097,27125,17145,27079,29105,31059,29053,20089,38099,29061,31039,38045,31073,27041,31125,31163,20123,31183,29175,31171,38089,31035,29129,31099,38095,31169,17151,31117,31061,29073,17165,27009,38031,27071,27127,38093,20163,27149,38065,31185,17047,19087,29079,17069,29151,31173,20147,27121,31143,31077,31137,17123,19093,31065,29089,17013,29033,31001,31081,29157,29003,29041,20141,31113,29107,17003"
48257,2021,1,25,"05065,48163,48247,48459,48287,22007,48455,48315,48119,22125,40033,22077,22121,22047,05035,48379,40103,22027,22093,48461,40003,48199,05123,48507,40029"
48307,2021,6,23,"22099,48163,40035,48247,22007,22125,40033,22077,22121,22047,05101,05035,48379,40103,22003,22027,22093,48461,40003,05123,48507,48483,40029"
48401,2020,3,18,"48141,48243,48247,48017,48285,48321,48425,22037,22077,48313,22093,48095,48333,48165,48507,48481,48369,48435"
36043,2020,7,4,"50017,23023,44001,23029"
12067,2022,8,65,"13147,47083,47053,28137,47051,47017,47005,28073,12029,47087,01013,13125,12027,13157,28065,13053,47127,47069,28091,01063,01075,37055,13309,28037,01035,13037,47061,47033,01105,01133,01107,13195,37003,13317,47159,47027,28057,13159,13013,01131,13291,13137,47097,13307,13259,13011,28013,37137,47039,13247,47109,28063,28139,13301,13281,13221,13319,01057,28077,28027,13133,37141,47075,28141,45089"
12129,2022,6,69,"13147,47083,13149,47053,28137,47051,47017,12051,47005,28073,45043,47087,01013,13125,12027,13157,28065,13053,13249,47069,28091,12043,01075,28039,13059,13111,13309,28037,01035,13037,01039,47033,01133,01107,13195,13317,47027,28057,13159,13013,01131,13291,13137,47175,47097,13307,13259,13011,13219,28013,47039,13247,37185,47109,28063,28139,13301,13281,13221,13319,01057,28077,28027,45033,13133,37141,47075,28141,45089"
47143,2024,7,47,"12017,12115,13061,13125,12027,13065,13053,13249,13271,47137,28147,37005,37177,13315,28111,28037,13143,13279,13225,13163,47055,13175,47023,13013,12041,13307,28117,12055,13283,13219,47117,13087,28063,37011,28139,13193,13301,13281,28135,28107,28009,12049,28077,28027,45033,47075,47071"
48457,2024,2,67,"40093,22049,05065,40053,40119,05137,05133,48247,40023,48323,48309,48153,48145,40045,40059,48487,40067,40043,40083,48455,40017,48289,40013,05037,48321,48391,48377,48431,40005,48473,48123,22065,22107,48313,48109,48051,05035,48379,48089,48395,40103,48407,40095,48475,48099,48161,40153,48339,48007,48477,48281,40009,40015,48429,48333,40003,05123,05107,48239,48093,48009,48397,05011,48481,40129,48191,48047"
48129,2022,6,54,"40093,48057,48015,22095,40053,48291,22117,48241,40133,48247,48275,22083,48217,48115,22101,40075,22007,48177,48373,40043,22091,48149,05081,05037,48321,05023,22125,48377,48431,48071,48425,05077,48489,22037,48077,22121,22047,48127,48197,40095,48155,22093,48471,48333,40003,05123,48239,48093,22057,48185,48433,22025,48435,22067"
48265,2023,9,33,"40093,05065,40053,48243,48133,48017,48323,40043,48455,40013,48391,48431,05111,40005,48505,48123,22065,22107,48077,48501,05035,48089,40103,48407,48011,48007,40003,05123,05107,05011,48481,40129,48047"
48315,2024,6,71,"40093,05065,40053,40119,05137,48247,48275,40023,48323,22101,48309,48349,48153,48145,40045,40059,48487,40067,48373,40043,40083,48455,40017,48289,05095,40013,05037,48321,48391,22039,48377,48431,40005,48123,22065,22107,48313,48109,05035,48379,48395,40103,48427,48407,40095,48475,48099,48161,40153,48007,48477,48281,40069,40009,40015,48471,05025,48429,48333,40003,05123,05107,48239,48093,48009,48185,05011,40129,22011,48191,48047"
12053,2022,3,62,"13147,47083,13149,47053,28137,47051,28045,47017,12051,47005,45043,47087,13125,12027,13157,28065,13053,28091,12043,13059,13005,13111,13309,28037,13037,01039,47033,37199,01107,13195,13317,47027,28057,13159,13013,01131,47111,13291,13137,47097,13307,13259,13011,13219,28013,47039,13247,13257,37185,47109,28063,28139,13301,13281,13221,28077,28027,45033,13133,37141,28141,45089"
22125,2024,12,27,"05065,48057,48163,05137,48493,22041,48455,22091,05017,22029,05077,05109,05039,05053,48489,05079,05113,48379,48407,05025,40003,48507,05011,05019,05003,05067,48047"
50007,2020,8,4,"50017,23023,44001,23029"
29209,2020,5,57,"19079,31127,31095,31119,31011,31097,17017,17169,31107,19145,31003,31023,29211,20043,29205,29117,31139,19009,19155,31167,31021,31027,31177,31131,31153,31109,19067,17121,27075,19085,31151,29103,31037,19137,31039,19129,31067,17079,29129,19133,31141,17129,17083,19165,17035,31025,27071,19071,31147,20033,31133,31155,31077,17013,29033,29041,29177"
01085,2022,10,123,"13097,13035,47053,13091,47077,12115,28137,13151,47017,47005,47113,28073,13269,01013,13125,12027,13157,28065,28003,13053,28017,13021,47069,13135,28023,13295,28091,13141,13207,37177,13315,13167,28035,13255,13309,28085,28037,01035,47079,28125,13079,13037,13145,13231,37007,47061,47183,13279,47033,13225,47045,45009,13261,13163,28033,13175,13195,13121,28029,13317,28101,28057,47171,47023,28145,13159,13013,37091,01131,13089,13169,13291,28093,13171,13123,47097,13307,28117,28001,12055,28053,13259,13011,13283,28013,13153,28143,47039,13113,13247,47095,13217,13047,13139,13313,13303,47109,28063,01029,13213,28139,13193,13265,13235,13301,28161,13281,13211,28107,28009,13221,13319,28071,01007,28077,28027,13187,13133,47075,28141,47071,13107,13199"
36055,2024,5,9,"34001,36047,25019,36005,25025,23023,34031,36081,36085"
04015,2020,4,27,"32033,32019,32011,06101,06011,06049,06111,06033,35031,06051,32005,06015,06057,06045,35017,32001,35006,35003,06113,06083,32029,32017,06021,06095,32021,32027,32031"
45025,2023,7,103,"13097,28097,01023,12081,13035,28019,13151,13055,28073,13269,28103,13009,01013,13125,12027,13157,28065,13053,13021,13271,28079,13141,13207,37177,13315,13167,28035,28111,13309,01035,28125,13079,28087,13083,47061,28015,13045,28099,13279,47033,13225,47045,13261,13163,13175,13195,13121,13317,28105,28101,28069,47023,13159,13013,37091,01131,13169,13291,13171,13123,13307,28117,12055,13311,28053,13209,13259,13011,13283,28143,47095,13047,28031,13313,13303,28063,13213,13293,47135,13063,13193,13265,13235,13301,28161,28083,13281,28041,28075,28135,13211,28107,13319,01007,12049,28077,28027,13187,13133,47075,28011,13107,13199"
06095,2025,2,12,"32033,06109,35057,32011,06031,35028,32013,35009,32007,35003,32015,06093"
47103,2022,2,63,"13147,47083,13149,37095,47053,28137,47051,28045,47017,12051,47005,45043,47087,13125,12027,13157,28065,13053,28091,12043,13059,13005,13111,13309,28037,13037,01039,47033,37199,01107,13195,13317,47027,28057,13159,13013,01131,47111,13291,13137,47097,13307,13259,13011,13219,28013,47039,13247,13257,37185,47109,28063,28139,13301,13281,13221,28077,28027,45033,13133,37141,28141,45089"
12089,2021,4,46,"28113,37043,28045,28005,47105,37121,12027,13227,13053,13021,47137,13141,28147,47163,13031,13309,13037,37179,13231,37007,47183,13279,37199,13317,37087,45011,47171,12055,13209,13259,13283,37137,47095,37113,47091,37075,13265,13301,13281,28135,28009,37181,13023,28027,37073,13197"
37199,2025,5,69,"28113,01023,28019,13091,13061,12093,01013,13125,28065,28003,13053,47069,13271,47137,37143,28023,13109,28147,37005,12067,28039,13315,28043,28111,45023,13309,47067,01035,13037,01085,13093,12075,13163,12015,13175,28069,47159,01131,28051,12041,13307,37187,13209,13259,13283,13219,37113,12105,37011,13173,13237,28139,13193,13235,13301,12007,28083,13281,28041,13221,13319,12087,47173,12049,28129,28061,13023,37141,13197"
47117,2022,3,62,"13147,47083,13149,47053,28137,47051,28045,47017,12051,47005,45043,47087,13125,12027,13157,28065,13053,28091,12043,13059,13005,13111,13309,28037,13037,01039,47033,37199,01107,13195,13317,47027,28057,13159,13013,01131,47111,13291,13137,47097,13307,13259,13011,13219,28013,47039,13247,13257,37185,47109,28063,28139,13301,13281,13221,28077,28027,45033,13133,37141,28141,45089"
13291,2020,2,13,"13017,37121,12027,12053,47069,13059,37199,12055,13283,13281,28009,12049,45089"
36025,2020,8,4,"50017,23023,44001,23029"
19187,2021,12,56,"27117,46035,31103,46005,19167,19193,19183,19141,29185,19185,46023,29197,46099,19035,27063,46009,46125,19119,19041,46097,27133,27101,27105,46101,29103,19143,46079,31091,46111,20123,29135,19095,27081,46083,17079,29051,29073,17071,31043,31147,17039,19021,46135,31051,29151,17133,27083,46067,27033,19059,46077,19093,46087,17013,46027,29041"
40111,2024,7,63,"40093,05065,40053,40119,05137,48247,48275,40023,48323,22101,48145,40045,40059,48487,40067,48373,40043,40083,48455,40017,05095,40013,05037,48321,48391,22039,48377,40005,48123,48489,22065,22107,48313,48109,05113,05035,48379,48395,40103,48427,48407,40095,40153,48007,05105,48477,48281,40069,40009,40015,48471,05025,40003,05123,05107,48239,48093,48009,48185,05011,40129,22011,48047"
51550,2021,8,16,"39083,51685,21173,51021,51720,51735,21091,21115,39143,18159,51540,18055,51520,51640,51580,51131"
28125,2022,5,64,"13147,47083,13149,47053,28137,47051,28045,47017,12051,47005,45043,47087,13125,12027,13157,28065,13053,13249,28091,12043,13059,13111,13309,28037,13037,01039,47033,37199,01107,13195,13317,47027,28057,13159,13013,01131,47111,13291,13137,47175,47097,13307,13259,13011,13219,28013,47039,37099,13247,37185,47109,28063,28139,13301,13281,13221,13319,28077,28027,45033,13133,37141,28141,45089"
17169,2022,5,74,"19027,46015,27117,46035,31103,46005,19167,19193,19023,19183,46073,19141,19185,46023,29197,46099,17091,19035,20013,27063,46009,46125,19119,29115,19041,46097,27133,17063,27101,20089,27105,46101,29103,19143,46079,19025,31091,46111,20123,29135,27081,46083,19115,31061,29051,29073,17071,19073,46127,31043,31147,17039,19149,19021,19087,46135,31051,17069,29093,29151,19197,27083,19101,46067,27033,27103,19059,46077,19093,46087,17013,29033,46027,29041"
38029,2021,6,59,"27067,46035,46005,27115,19167,19193,17181,19141,46023,29197,27153,27029,19035,27063,46009,27073,38083,19041,46097,27133,27101,27159,27165,29103,27163,27041,19143,46079,46111,27081,17079,31117,17027,29073,17175,27009,27127,31043,27149,27025,31015,19021,46135,31051,27083,46067,46011,27033,19059,46077,29179,27023,19093,27019,29089,46087,46027,27135,29107"
39065,2025,4,91,"39151,21147,21025,39133,21069,21231,21039,18131,51830,39055,39083,51610,21071,21049,18025,51685,21197,39171,21053,42049,21173,18103,39077,39075,21033,21205,39093,21129,21017,21103,42023,39099,21097,21201,21109,39153,21095,21159,21193,39143,39095,21139,18143,21235,54073,21239,21131,39043,21065,18023,39169,21051,51678,18129,21189,21153,21175,39101,21199,18123,21237,39063,21225,39117,39007,21011,21125,39033,21165,51580,21195,21181,39005,39103,39085,21203,21013,24035,51670,42093,51630,21063,39123,21223,42039,24029,21149,39173,39147,51530,21119"
05135,2022,4,47,"40093,48057,48015,40053,48267,48241,40133,48247,22083,48217,48115,22101,40075,22007,48177,48373,40043,48149,05081,05037,48321,22125,48377,48071,48425,05077,48489,48081,22037,48077,22121,22047,48127,40095,22093,48471,48333,40003,05123,48239,48093,22057,48185,22025,48435,22067,48013"
24035,2022,7,29,"18109,42077,18157,42095,51600,51610,51167,42087,51775,18171,51720,18075,18045,51735,51595,51540,51678,21189,54009,42025,51520,18009,51660,39005,42093,51740,18021,39173,18015"
45037,2021,3,47,"28113,37043,28045,28005,47105,37121,12027,13227,13053,13021,47137,13141,28147,47163,13031,13309,13037,37179,13231,37007,47183,13279,37199,13317,37087,45011,47171,12055,13209,13259,13283,37137,47095,37113,47091,12037,37075,13265,13301,13281,28135,28009,37181,13023,28027,37073,13197"
