stcofips,year,month,tier,month_t,deviation
04003,2024,9,mid,-6,2.206703628849354
04009,2021,9,mid,-1,-1.1485651212883141
04009,2021,9,mid,-2,-1.3824259494870006
04009,2021,9,mid,-3,-0.8430520728323643
04009,2021,9,mid,-4,0.13215928559800716
04009,2021,9,mid,-5,0.802165270418925
04009,2021,9,mid,-6,1.0451555217188684
04011,2023,9,mid,-1,0.37808427080651086
04011,2023,9,mid,-2,2.1175040553806355
04011,2023,9,mid,-3,4.688819454752078
04011,2023,9,mid,-4,7.455960483923178
04011,2023,9,mid,-5,9.197399790088582
04011,2023,9,mid,-6,10.312674049679856
04017,2022,8,mid,-1,0.4176760801279187
04017,2022,8,mid,-2,0.43618463294464505
04017,2022,8,mid,-3,-0.1262217300440085
04017,2022,8,mid,-4,-1.1785773432720958
04017,2022,8,mid,-5,-2.3821317784610017
04017,2022,8,mid,-6,-3.6672836234724855
04017,2023,8,mid,-1,-0.17831407738732707
04017,2023,8,mid,-2,-0.3765234612482402
04017,2023,8,mid,-3,-0.05110200605362536
04017,2023,8,mid,-4,0.8606001393111882
04017,2023,8,mid,-5,1.9348571500217275
04017,2023,8,mid,-6,2.9553447703954703
04019,2021,9,mid,-1,-0.5892976512236885
04019,2021,9,mid,-2,-0.9590369341800482
04019,2021,9,mid,-3,-1.1477654621887012
04019,2021,9,mid,-4,-1.1444535002993348
04019,2021,9,mid,-5,-1.1115565453428076
04019,2021,9,mid,-6,-0.8888548363783713
05003,2022,7,mid,-1,0.556064138778126
05003,2022,7,mid,-2,1.5182023876038642
05003,2022,7,mid,-3,2.354138356495369
05003,2022,7,mid,-4,4.170774379973878
05003,2022,7,mid,-5,6.42522813712236
05003,2022,7,mid,-6,8.089110627064585
05005,2025,6,mid,-1,-0.14845639534263455
05005,2025,6,mid,-2,-0.34025743386621343
05005,2025,6,mid,-3,-0.5487673152072432
05005,2025,6,mid,-4,-1.0181851355944076
05005,2025,6,mid,-5,-1.8762859524031654
05005,2025,6,mid,-6,-3.2069579510040427
05009,2025,7,mid,-1,0.6163458565445552
05009,2025,7,mid,-2,0.5150983366045239
05009,2025,7,mid,-3,-0.5090598832582174
05009,2025,7,mid,-4,-1.6125047844778209
05009,2025,7,mid,-5,-2.8891042910397573
05009,2025,7,mid,-6,-4.6036987166676795
05023,2024,10,mid,-1,-0.28538159750844727
05023,2024,10,mid,-2,-0.6080675321296383
05023,2024,10,mid,-3,-0.48330670377200136
05023,2024,10,mid,-4,-0.24417710522079972
05023,2024,10,mid,-5,0.032411478249713355
05023,2024,10,mid,-6,0.08470115346599982
05025,2024,2,mid,-1,0.6521609442935841
05025,2024,2,mid,-2,0.9353649210886772
05025,2024,2,mid,-3,1.0898377300301405
05025,2024,2,mid,-4,1.2342038008752354
05025,2024,2,mid,-5,1.0148242978203825
05025,2024,2,mid,-6,0.44651929007382307
05031,2023,8,mid,-1,-0.31191765994313414
05031,2023,8,mid,-2,-0.6504790886522045
05031,2023,8,mid,-3,-0.7203660257001019
05031,2023,8,mid,-4,-0.3593698912996359
05031,2023,8,mid,-5,0.02149100292584194
05031,2023,8,mid,-6,0.07241431535796039
05035,2022,5,mid,-1,-0.7004349384589972
05035,2022,5,mid,-2,-1.6960788064663461
05035,2022,5,mid,-3,-2.204454868774377
05035,2022,5,mid,-4,-2.325735772054074
05035,2022,5,mid,-5,-2.0640749923064874
05035,2022,5,mid,-6,-2.015269974546271
05037,2021,3,mid,-1,-0.8859925351134024
05037,2021,3,mid,-2,-2.0485374903755087
