target_fips,storm_year,storm_month,n_clean_neighbors,neighbor_fips,target_zhvi_t0,baseline_mean_zhvi_t0
31163,2020,7,1,31077,131629.34391361545,164245.99179035128
06097,2021,12,3,"06033,06055,06013",761361.3078431155,672766.8254013787
13105,2025,5,1,13221,167742.29326733737,303109.4281479583
18017,2025,4,2,"18131,18103",167775.12586148072,160907.50949895912
29123,2024,6,1,29157,159284.9519076077,205313.6251686199
48325,2022,4,1,48013,335965.94732853404,261332.0820612179
46011,2022,9,5,"46101,46077,27081,27117,46079",272296.8090278401,212012.42619398533
48101,2022,5,2,"48155,48197",63417.61158260874,132516.44875322605
18127,2024,5,1,18149,314240.28948774276,197045.35476683007
27007,2024,8,2,"27071,27029",245978.80060451943,174151.5583577368
42067,2022,6,2,"42043,42087",214774.01855291807,190986.081168657
23025,2020,12,1,23007,142259.6121123219,194263.94384435625
37073,2025,5,1,37143,227023.08413420388,263133.17612168967
51650,2021,6,2,"51131,51735",213707.43685079025,303430.834270679
31111,2025,6,1,31047,205367.1946044633,198380.8172352775
18051,2024,12,3,"18129,18173,17185",190729.77479983607,203401.19529054876
08109,2021,8,3,"08105,08079,08053",216874.69681202492,332535.7314288693
48465,2020,5,1,48435,164948.8251599065,142840.5366061218
08097,2022,3,2,"08051,08065",2118148.9243748416,552909.6742417681
55125,2025,6,2,"55051,55041",372979.8982990219,194998.45647987194
46039,2024,8,2,"27073,27173",280993.2138537226,169727.88543968723
13279,2025,5,2,"13283,13209",161702.89819150604,150905.73653336588
05025,2024,2,1,05011,150437.7097129457,121117.82406812072
49027,2021,7,1,49039,266475.28739465773,289861.665034928
16017,2020,6,3,"30089,16021,16079",386766.2472486496,234971.65033415917
18083,2024,3,1,17033,140577.18589651305,124806.80770312628
01085,2023,6,2,"01013,01131",145526.06146190286,133172.72649816718
30071,2022,2,2,"30005,30027",191007.5077950928,207935.7965033225
05095,2021,5,1,05123,108968.09406972192,87779.85544185212
08093,2021,7,2,"08019,08065",457753.04604364216,455102.5357191154
16031,2020,9,2,"16067,16053",207998.21870823504,227802.22968801996
55083,2020,4,1,55078,168949.377690403,181050.24600486484
49015,2022,7,1,49039,,356911.8336340397
01077,2021,10,1,28141,183595.67705037535,169309.22900872928
20099,2021,5,1,40035,82851.07359514774,143221.0744797425
13287,2025,6,1,13315,141932.27663698376,125407.87502099451
20151,2024,7,1,20097,121521.62457612736,157966.74318096464
16083,2021,8,2,"16047,16053",319638.4917561928,312835.05623279413
40121,2023,8,1,40005,135475.64782589755,188264.63692499627
01025,2022,9,1,01131,160093.60170786563,145460.2041644806
37055,2022,1,1,37095,510919.64274548943,193233.57480309947
47065,2023,1,3,"13313,13295,13047",323384.5883026744,230563.4946139392
39139,2022,5,1,39005,152397.54649806817,190181.49222536315
21099,2024,7,1,21061,172070.99952259506,184626.79980292416
22117,2022,2,1,28091,145847.63883303385,142554.35857041113
51153,2021,5,1,51685,476471.7205624082,371500.287711967
12039,2024,8,1,13087,208477.15362228604,178570.2885420822
18167,2022,8,1,18021,133724.67198537462,155167.0030997183
26031,2020,7,1,26097,169566.70029225052,135637.429241976
53051,2022,6,1,16021,365656.9779475453,497602.7998451519
48173,2023,9,1,48431,315769.3945802814,238739.4079983241
20029,2025,4,2,"20089,20123",111973.80244733772,123883.81328771224
34035,2022,2,1,34021,516065.319574178,344051.34577594884
36119,2022,5,3,"36005,36079,36087",705145.3302621264,526903.3468568608
47139,2021,12,1,13111,207943.67776655647,470336.7748153351
47141,2022,5,1,47087,284343.9783117136,201627.2031715077
48507,2024,5,1,48323,85208.614735511,218065.6430896616
26123,2023,6,1,26105,215682.57216110555,247404.71315913703
49035,2020,5,1,49029,390623.08029812784,485301.4063279168
17143,2021,8,1,17175,111457.68221328832,127439.69674237027
01005,2022,6,1,13259,154993.3429047859,98050.90185867004
45091,2025,6,1,45023,392785.9628869602,215500.49668135587
13189,2025,6,2,"13301,13163",194831.9603259825,118774.08665773868
39077,2022,4,1,39005,160643.36265236285,187850.3214453335
37173,2025,6,1,37113,326597.2921756999,355015.0073613972
46059,2021,8,1,46005,219181.91769211137,165077.0875310617
08077,2024,5,1,08029,405879.4998697015,386259.3707347773
22029,2021,2,2,"22077,22125",124354.47840105968,228577.2960259561
18049,2025,5,2,"18131,18103",193069.59974580913,161181.10052497088
53003,2024,9,1,53023,337489.0720922193,200067.4449583704
48231,2020,5,1,48119,202974.56060190196,130118.82275663808
06071,2022,3,1,04012,515728.07586306706,237494.63774786377
40083,2021,5,1,40103,259030.8812362426,117131.2920080026
13099,2024,1,1,13061,126403.2243712484,168673.84222438038
13313,2021,7,1,13047,186198.16617710888,224316.41013534303
35023,2023,7,1,35029,,148164.12488565847
16047,2022,6,3,"16025,16083,16053",352304.8441011422,387896.89959790464
54107,2022,11,1,54105,154349.08972906644,114870.33537304348
54095,2024,9,1,54073,118421.64626811264,160406.0349050078
26051,2021,6,2,"26129,26011",143558.84337314998,125149.78514727698
31015,2020,7,1,31107,177470.38323315253,142514.73139831529
21175,2021,6,1,21115,113419.04457230888,117941.0831123675
01071,2024,12,1,01095,194032.32908967804,240396.68116106823
29187,2022,5,1,29093,170103.77684102274,139890.35638683185
48251,2020,5,1,48425,246448.0173668595,266948.52755863284
42049,2024,5,1,39007,195809.89155327677,157353.13789002004
38101,2023,8,1,38013,255578.3356541353,169392.72285459997
17079,2025,4,1,17159,146018.05878168097,121589.82576683362
17091,2024,1,1,18111,192178.808107389,198983.6149017318
41003,2021,1,1,41043,427876.6873236198,309012.7541431698
29127,2020,6,1,29205,123128.08977267648,105221.75274586258
35043,2024,9,2,"35006,35031",367689.7421150447,178580.08245004923
04013,2023,2,2,"04012,04027",463206.6395822037,254140.3012926643
34023,2024,8,1,36085,536682.819466223,669629.5541388867
06065,2021,12,2,"04012,06025",543552.960023201,264576.057136097
54083,2024,6,1,54093,153714.84939934922,210472.49564700248
13273,2023,8,2,"13307,13261",106970.84615625512,147024.2794675768
05001,2024,5,1,05107,117095.71406498009,54918.04377784582
48227,2022,4,1,48115,167860.5004671321,120178.32753038696
53015,2024,10,3,"53059,53041,41009",415627.3021392645,471913.05636196287
56003,2022,4,1,56043,231503.9720723439,213664.51840489017
29207,2020,9,1,29069,128432.30684957666,94966.79354549924
37173,2022,5,1,37099,287018.2525574344,403899.4426463816
29019,2023,4,1,29135,292381.4286039144,197723.00811923097
31055,2020,7,4,"31153,31155,31177,19155",205318.50946543427,229316.70981498566
24025,2025,4,1,24029,412420.1550098699,375663.7472258546
37089,2020,10,1,37087,294448.3686914649,238609.3335607676
49057,2022,9,2,"49033,49029",456823.0060700888,627777.8463654495
40113,2024,6,1,40103,204821.4917332733,142705.62269666386
20131,2022,6,2,"31147,20013",196049.5354639491,115292.88694548307
13263,2025,2,2,"13053,13197",192003.04957214152,165931.73461109385
20001,2024,5,1,20107,109280.17071600292,150184.90806689576
48061,2024,7,1,48489,202750.8523787826,196257.9160384532
05147,2020,11,1,05123,79395.22137363104,91172.28582714702
48371,2024,5,1,48475,180257.1388784027,197298.0932857568
13197,2024,3,3,"13053,13307,13261",182550.3431026865,145176.93849094876
19103,2022,6,2,"19115,19183",269979.8884794726,170521.6134005991
31169,2020,6,2,"31151,31095",99447.25749230932,111661.77004597714
08099,2023,5,1,08011,170491.676111063,141449.78875153942
41063,2020,2,1,53023,272867.3095831169,136794.14758589325
45075,2024,5,1,45011,162688.13965458982,162277.2474530179
56023,2021,8,1,16007,363030.61171283806,328004.49902427493
21083,2023,6,1,47079,146015.83861934967,191833.0064502079
46027,2020,6,1,31027,179232.19975249495,157065.19696666158
53065,2024,9,1,53019,350922.48277845833,269694.0521738653
26117,2022,9,1,26037,206507.56570804585,276654.21124563407
40151,2020,6,1,20033,95795.37641778162,70525.4477191561
46115,2022,4,1,46005,142982.22704369912,178772.05399166513
01065,2023,6,1,01007,177537.4515100743,221918.279897282
27137,2020,6,2,"27071,27075",163239.2195336171,143016.76594333095
51173,2021,3,1,51021,115875.36503962014,149763.4437536434
18095,2022,6,1,18159,158438.9295131882,196956.8443082909
30083,2024,8,1,30109,259068.15867985637,196585.37082906067
21157,2025,1,1,21139,192710.81361139947,146065.99472031556
20011,2024,4,1,20107,122807.04108914374,148984.67045634784
12081,2021,7,1,12027,348235.1288216947,199783.734956827
12071,2020,12,1,12015,259210.5701102082,246748.7038998454
17025,2021,5,1,17079,93751.33015075258,129644.42531129476
48351,2021,10,1,48241,148072.16343990798,199921.91844351945
48493,2021,10,1,48013,362483.59798512375,243075.5782771639
34027,2024,5,1,34031,650035.801018891,540780.4443659274
21071,2021,7,1,21115,109192.07070322316,118942.52791337104
34015,2023,9,1,34011,334242.77112471004,245439.06730509448
21005,2025,5,1,21239,254004.70159128637,353286.7186219602
12085,2022,4,2,"12051,12043",434325.84278400865,231835.92244165053
19089,2020,6,1,19067,119440.82345903984,115358.54858704978
42121,2024,10,1,42039,128779.6188609922,141956.3976412176
48485,2023,11,1,48077,161638.24952427146,204725.9222586872
35055,2021,8,1,08021,453324.25544796995,189114.9131194628
55129,2023,4,2,"55005,55107",277119.9722387411,212174.87109903106
05147,2022,4,2,"05123,05037",97888.07754420322,112802.98891058122
54085,2025,4,1,54073,123386.0237793839,164206.8643625162
40011,2023,5,2,"40043,40093",100961.19257177024,141562.3188676389
48469,2022,7,2,"48057,48239",210877.3685896943,229950.9960215052
51177,2024,7,1,51630,443551.6310828529,455919.8969398997
05043,2023,1,3,"05003,05017,05011",147905.6357925797,107752.1758320132
16085,2023,5,2,"16045,16003",629144.2517631134,461196.06330062327
23001,2022,12,1,23023,275557.5297171236,371992.5214683686
37167,2021,3,2,"37007,37179",211587.8301551377,221132.39758012875
08097,2022,7,2,"08037,08065",2310487.346998503,826410.4666581155
17019,2023,2,1,17147,191859.0327476803,190737.50806384973
19081,2023,4,2,"19189,19195",157852.1367979648,149246.50516682255
31101,2024,4,1,31117,214300.48518456647,321196.59430020355
13199,2021,1,1,13263,149058.9178427407,151228.879538108
06047,2022,12,2,"06069,06085",410948.966901449,1148747.2750647038
01091,2022,10,1,01131,160315.87857016994,143669.10502700915
45003,2020,12,1,45011,187612.82118587184,145817.45407255934
37111,2020,8,2,"37199,37121",187560.216185846,180769.70074704877
